EmployeeID,DistrictID,UnitID,RankID,DesignationID,KGID,FirstName,EmployeeDOB,GenderID,BloodGroupID,PhysicallyChallenged,AppointmentDate,JoiningAge
867,11,94,13,11,KGID100867,Mahesh Aithal,2000-07-11,1,3,0,2024-09-01,24
868,11,94,13,11,KGID100868,Krishna Murthy Setty,2005-04-15,1,7,0,2025-09-02,20
869,11,94,13,11,KGID100869,Vani Yadav,2002-04-26,2,7,0,2023-05-02,21
870,11,94,10,2,KGID100870,Dinesh Chavan,1989-06-03,1,3,0,2011-09-13,22
871,11,94,10,2,KGID100871,Shobha Reddy,1988-09-13,2,1,0,2012-09-06,23
872,11,94,11,11,KGID100872,Devendra Naidu,1996-08-06,1,7,0,2019-01-10,22
873,11,94,11,2,KGID100873,Bhagya Nayak,1999-05-12,2,7,0,2021-09-09,22
874,11,94,13,11,KGID100874,Siddaraju Biradar,2003-11-28,1,7,0,2024-02-16,20
875,11,95,13,11,KGID100875,Sunil Nayaka,1998-04-27,1,7,0,2021-04-20,22
876,11,95,13,11,KGID100876,Channabasappa Shetty,1996-01-04,1,2,0,2021-10-22,25
877,11,95,13,11,KGID100877,Jyothi Achar,1999-04-07,2,7,0,2021-11-04,22
878,11,95,10,2,KGID100878,Naveen Setty,2000-02-26,1,5,0,2023-11-12,23
879,11,95,13,11,KGID100879,Narasimha Pujari,1997-12-18,1,3,0,2021-06-18,23
880,11,95,13,11,KGID100880,Siddaraju Swamy,2004-01-24,1,5,0,2024-06-17,20
881,11,95,12,11,KGID100881,Kavya Devadiga,2003-05-27,2,3,0,2023-11-22,20
882,11,95,12,11,KGID100882,Raju Nayak,1994-03-10,1,8,0,2016-02-29,21
883,11,95,12,11,KGID100883,Vinay Gowda,2000-03-04,1,3,0,2022-09-21,22
884,11,95,10,2,KGID100884,Prema Setty,1998-04-02,2,4,0,2023-07-12,25
885,11,95,13,11,KGID100885,Anand Devadiga,1998-02-03,1,3,0,2024-03-11,26
886,11,95,13,11,KGID100886,Girish Nayak,1997-10-15,1,3,0,2018-04-19,20
887,11,96,13,11,KGID100887,Parashuram Kamath,1998-12-22,1,3,0,2024-07-09,25
888,11,96,9,2,KGID100888,Sujatha Biradar,1996-02-09,2,2,0,2020-12-21,24
889,11,96,13,11,KGID100889,Dinesh Kulkarni,2004-02-08,1,1,0,2025-12-26,21
890,11,96,10,2,KGID100890,Krishna Murthy Devadiga,1989-09-24,1,1,0,2012-10-01,23
891,11,96,12,11,KGID100891,Gopal Rao,1999-08-24,1,3,1,2023-09-22,24
892,11,96,13,11,KGID100892,Nagaveni Angadi,1999-01-08,2,3,0,2020-02-28,21
893,11,96,11,11,KGID100893,Vijaya Kumar Kamath,2000-02-19,1,5,0,2024-02-11,23
894,11,96,13,11,KGID100894,Vinay Naidu,2005-05-13,1,4,0,2025-06-09,20
895,11,96,13,11,KGID100895,Santosh Chavan,1996-07-07,1,3,0,2021-08-16,25
896,11,96,12,11,KGID100896,Shankar Mudakavi,2001-12-26,1,3,0,2023-03-22,21
897,11,96,10,2,KGID100897,Raghavendra Achar,2000-01-07,1,3,0,2025-01-22,25
898,11,97,10,2,KGID100898,Prasanna Reddy,1990-04-09,1,8,0,2013-10-30,23
899,11,97,10,2,KGID100899,Vijaya Kumar Yadav,1989-02-13,1,2,0,2012-09-25,23
900,11,97,9,2,KGID100900,Rajesh Deshpande,1986-08-19,1,7,0,2012-04-05,25
901,11,97,13,11,KGID100901,Halappa Chavan,2001-05-29,1,3,0,2022-11-07,21
902,11,97,11,2,KGID100902,Vijaya Kumar Naik,1996-05-17,1,6,0,2019-10-01,23
903,11,97,10,2,KGID100903,Ramesh Iyer,1995-05-03,1,1,0,2016-04-05,20
904,11,97,11,2,KGID100904,Devendra Nayaka,1992-10-29,1,7,0,2014-06-07,21
905,11,97,10,2,KGID100905,Ramesh Rao,1996-12-12,1,7,0,2017-10-09,20
906,11,97,11,11,KGID100906,Suresh Gowda,2000-04-15,1,3,0,2020-04-18,20
907,11,97,10,2,KGID100907,Manjunath Angadi,1999-08-21,1,4,0,2020-11-08,21
908,11,98,11,2,KGID100908,Venkatesh Patil,1995-01-07,1,3,0,2018-03-03,23
909,11,98,13,11,KGID100909,Chandrashekar Hegde,2005-01-07,1,7,0,2025-08-24,20
910,11,98,13,11,KGID100910,Narasimha Patil,2001-12-28,1,7,0,2024-10-24,22
911,11,98,10,2,KGID100911,Parashuram Biradar,1999-09-23,1,7,0,2022-08-06,22
912,11,98,10,2,KGID100912,Muralidhar Hegde,1990-08-11,1,3,0,2013-07-12,22
913,11,98,13,11,KGID100913,Suresh Reddy,2001-11-11,1,3,0,2022-03-05,20
914,11,98,11,11,KGID100914,Srinivas Bhat,2003-05-17,1,3,0,2025-01-21,21
915,11,98,11,2,KGID100915,Bhagya Pujari,1993-12-13,2,7,0,2019-05-24,25
916,11,98,13,11,KGID100916,Kumar Naidu,2001-07-14,1,2,0,2022-12-25,21
917,11,98,11,11,KGID100917,Krishna Murthy Sindhe,1992-04-06,1,7,0,2016-10-12,24
918,11,99,10,12,KGID100918,Nagaveni Kulkarni,2000-09-05,2,1,0,2021-12-13,21
919,11,99,10,12,KGID100919,Dinesh Achar,1999-12-21,1,7,0,2025-08-10,25
920,11,99,10,12,KGID100920,Devendra Devadiga,1997-03-03,1,3,0,2021-10-12,24
921,11,99,10,12,KGID100921,Prema Sindhe,1996-01-06,2,3,0,2019-03-26,23
922,11,99,12,12,KGID100922,Basavaraj Kamath,1997-07-17,1,5,0,2024-01-22,26
923,11,100,11,13,KGID100923,Jyothi Halli,1996-02-22,2,1,0,2019-07-11,23
924,11,100,13,13,KGID100924,Kalavathi Math,2002-07-24,2,3,0,2023-04-01,20
925,11,100,13,13,KGID100925,Channabasappa Hegde,2000-01-12,1,3,0,2023-06-12,23
926,11,100,10,13,KGID100926,Shwetha Joshi,1992-05-06,2,3,0,2013-12-10,21
927,11,100,13,13,KGID100927,Raghavendra Halli,1998-12-22,1,1,0,2024-04-20,25
928,11,100,10,13,KGID100928,Gopal Bhat,1991-05-15,1,3,0,2014-03-14,22
929,11,101,10,14,KGID100929,Rajesh Kalburgi,1989-06-12,1,7,0,2015-06-05,25
930,11,101,9,14,KGID100930,Ganesh Kamath,1994-12-24,1,3,0,2016-07-24,21
931,11,101,13,14,KGID100931,Vishwanath Joshi,1999-06-12,1,7,0,2020-04-27,20
932,11,101,10,14,KGID100932,Manjula Math,1994-08-05,2,1,0,2016-08-02,21
933,11,101,13,14,KGID100933,Sunil Poojary,2000-12-18,1,7,0,2022-03-13,21
934,3,102,10,2,KGID100934,Prakash Poojary,1988-04-12,1,7,0,2009-07-18,21
935,3,102,13,11,KGID100935,Vijaya Kumar Kulkarni,1996-06-02,1,3,0,2023-04-17,26
936,3,102,12,11,KGID100936,Narasimha Patil,2003-09-30,1,1,0,2024-05-26,20
937,3,102,9,2,KGID100937,Mallikarjuna Gowda,1986-07-09,1,3,0,2006-10-20,20
938,3,102,12,11,KGID100938,Sharada Hiremath,1997-02-05,2,7,0,2021-09-06,24
939,3,102,13,11,KGID100939,Shankar Rao,1999-08-21,1,8,0,2023-02-24,23
940,3,102,10,2,KGID100940,Suresh Reddy,1987-08-07,1,7,0,2010-10-11,23
941,3,102,11,11,KGID100941,Halappa Devadiga,1993-08-11,1,1,0,2019-04-05,25
942,3,102,13,11,KGID100942,Byrappa Sindhe,2000-07-03,1,3,0,2025-12-10,25
943,3,103,10,2,KGID100943,Shivakumar Biradar,1993-08-25,1,3,0,2020-08-11,26
944,3,103,10,2,KGID100944,Girija Kulkarni,1991-11-13,2,3,0,2012-01-12,20
945,3,103,13,11,KGID100945,Umesh Naidu,1998-05-29,1,3,0,2022-04-27,23
946,3,103,10,2,KGID100946,Rajesh Iyer,1990-07-15,1,2,0,2011-12-24,21
947,3,103,13,11,KGID100947,Girija Kulkarni,2003-08-20,2,7,0,2024-05-14,20
948,3,103,11,11,KGID100948,Jyothi Biradar,1990-09-25,2,7,0,2011-08-15,20
949,3,103,13,11,KGID100949,Basavaraj Reddy,2002-03-16,1,1,0,2022-08-06,20
950,3,103,11,11,KGID100950,Rajesh Gowda,2001-10-06,1,3,0,2023-12-05,22
951,3,103,11,2,KGID100951,Meenakshi Setty,1997-02-14,2,1,1,2023-08-13,26
952,3,103,13,11,KGID100952,Gopal Bhat,2001-04-05,1,6,0,2025-03-13,23
953,3,103,9,2,KGID100953,Yogesh Halli,1993-11-13,1,7,0,2019-01-09,25
954,3,103,12,11,KGID100954,Mahesh Urs,1998-06-27,1,7,0,2024-12-07,26
955,3,104,9,1,KGID100955,Sujatha Kamath,1986-04-30,2,8,0,2012-12-28,26
956,3,104,10,2,KGID100956,Divya Joshi,1993-01-09,3,7,0,2015-08-08,22
957,3,104,12,11,KGID100957,Shivakumar Nayak,2000-08-02,1,3,0,2025-02-13,24
958,3,104,9,2,KGID100958,Manjula Nayak,1987-02-25,2,3,0,2011-01-20,23
959,3,104,10,2,KGID100959,Ramesh Hiremath,1989-04-20,1,7,0,2015-03-13,25
960,3,104,10,2,KGID100960,Prakash Patil,1994-08-15,1,3,0,2020-11-02,26
961,3,104,9,2,KGID100961,Puneeth Bhat,1989-08-31,1,7,0,2012-06-24,22
962,3,104,9,2,KGID100962,Raju Poojary,1991-11-21,1,7,0,2014-11-02,22
963,3,104,10,2,KGID100963,Devendra Sindhe,1987-09-01,1,3,0,2011-01-13,23
964,3,105,10,2,KGID100964,Lokesh Halli,1990-11-11,1,3,0,2011-11-17,21
965,3,105,10,2,KGID100965,Vishwanath Nayak,1990-08-04,1,1,0,2013-12-28,23
966,3,105,10,2,KGID100966,Umesh Nayaka,1990-07-19,1,3,0,2014-04-23,23
967,3,105,10,2,KGID100967,Raju Poojary,1997-08-24,1,1,0,2017-11-19,20
968,3,105,13,11,KGID100968,Vijaya Kumar Kulkarni,2002-10-05,1,5,0,2023-08-30,20
969,3,105,9,2,KGID100969,Umesh Achar,1996-11-10,1,3,0,2019-05-10,22
970,3,105,9,2,KGID100970,Halappa Sindhe,1997-11-04,1,1,0,2024-03-27,26
971,3,105,13,11,KGID100971,Venkatesh Patil,1999-09-20,1,7,0,2024-06-01,24
972,3,106,11,2,KGID100972,Lokesh Joshi,2000-05-19,1,3,0,2025-02-19,24
973,3,106,13,11,KGID100973,Vijaya Kumar Kalburgi,2001-03-15,1,3,0,2025-02-04,23
974,3,106,13,11,KGID100974,Bhagya Devadiga,2002-10-25,2,7,0,2022-11-25,20
975,3,106,10,2,KGID100975,Rajesh Naik,1999-02-16,1,8,0,2025-09-19,26
976,3,106,12,11,KGID100976,Nagaraj Deshpande,2002-08-10,1,7,0,2025-02-28,22
977,3,106,13,11,KGID100977,Shivakumar Biradar,2003-04-02,1,8,0,2024-04-01,20
978,3,106,10,2,KGID100978,Lokesh Math,2000-04-28,1,1,0,2024-09-25,24
979,3,106,12,11,KGID100979,Anand Biradar,1995-06-08,1,1,0,2015-08-29,20
980,3,107,13,12,KGID100980,Ramesh Swamy,1998-11-25,1,7,0,2023-01-23,24
981,3,107,10,12,KGID100981,Sunil Naidu,1990-03-15,1,7,0,2011-01-31,20
982,3,107,12,12,KGID100982,Puneeth Nayaka,1998-11-30,1,7,0,2023-04-19,24
983,3,107,10,12,KGID100983,Anand Kulkarni,1988-06-15,1,7,0,2011-01-04,22
984,3,107,10,12,KGID100984,Rathnamma Math,1998-10-06,2,7,1,2018-11-13,20
985,3,107,12,11,KGID100985,Vinay Gowda,1993-05-20,1,7,0,2017-01-23,23
986,3,108,10,13,KGID100986,Raghavendra Nayaka,1989-10-29,1,7,0,2015-04-17,25
987,3,108,13,13,KGID100987,Sunil Nayak,1997-04-03,1,4,0,2018-05-06,21
988,3,108,13,13,KGID100988,Sowmya Reddy,2003-01-16,2,3,0,2023-07-03,20
989,3,108,13,13,KGID100989,Mangala Shetty,1996-01-08,2,7,0,2017-06-07,21
990,3,108,13,13,KGID100990,Gowramma Joshi,2004-09-13,2,1,0,2025-02-23,20
991,3,108,11,13,KGID100991,Rekha Kulkarni,2003-06-05,2,4,0,2025-02-05,21
992,3,109,9,14,KGID100992,Shwetha Setty,1998-05-09,2,3,0,2025-04-03,26
993,3,109,11,14,KGID100993,Ashok Sindhe,2000-10-25,1,1,0,2022-12-14,22
994,3,109,13,14,KGID100994,Manjunath Nayak,2002-05-31,1,3,0,2023-10-18,21
995,3,109,9,14,KGID100995,Ravindra Angadi,1994-11-25,1,3,0,2020-04-03,25
996,17,110,13,11,KGID100996,Girish Reddy,1998-11-13,1,7,0,2024-05-24,25
997,17,110,10,2,KGID100997,Raghavendra Rao,1993-07-22,1,7,0,2020-06-30,26
998,17,110,9,2,KGID100998,Puneeth Naidu,1994-03-06,1,7,0,2017-04-11,23
999,17,110,10,2,KGID100999,Parashuram Naidu,1989-06-01,1,7,0,2015-10-07,26
1000,17,110,13,11,KGID101000,Lokesh Bhat,2003-08-02,1,2,0,2023-11-01,20
1001,17,110,9,2,KGID101001,Shankar Devadiga,1995-05-15,1,1,0,2018-05-18,23
1002,17,110,13,11,KGID101002,Muralidhar Rao,2002-04-04,1,3,0,2024-11-02,22
1003,17,110,12,11,KGID101003,Harish Naidu,1999-03-06,1,3,0,2022-02-27,22
1004,17,110,9,2,KGID101004,Muralidhar Iyer,1988-02-16,1,7,0,2009-07-06,21
1005,17,111,12,11,KGID101005,Radha Gowda,1999-02-06,2,7,0,2021-03-29,22
1006,17,111,10,2,KGID101006,Mallikarjuna Hiremath,1990-01-25,1,3,0,2015-11-16,25
1007,17,111,13,11,KGID101007,Lokesh Devadiga,2004-05-20,1,1,0,2024-06-05,20
1008,17,111,10,2,KGID101008,Muralidhar Devadiga,1992-09-15,1,4,0,2015-02-11,22
1009,17,111,10,2,KGID101009,Naveen Hiremath,1992-07-29,1,3,0,2015-05-06,22
1010,17,111,13,11,KGID101010,Vijaya Kumar Iyer,1998-11-01,1,7,0,2022-11-06,24
1011,17,111,9,2,KGID101011,Girija Swamy,1997-08-06,2,8,0,2019-02-20,21
1012,17,111,13,11,KGID101012,Venkatesh Poojary,1999-01-03,1,1,0,2023-05-16,24
1013,17,111,9,2,KGID101013,Meenakshi Yadav,1985-11-10,2,3,0,2009-07-19,23
1014,17,112,10,2,KGID101014,Manjunath Bhat,2000-10-26,1,7,0,2022-03-19,21
1015,17,112,10,2,KGID101015,Venkatesh Reddy,1989-07-03,1,1,0,2014-11-01,25
1016,17,112,13,11,KGID101016,Harish Aithal,1997-03-14,1,3,0,2022-05-15,25
1017,17,112,9,2,KGID101017,Suresh Patil,1995-03-07,1,7,0,2016-07-10,21
1018,17,112,12,11,KGID101018,Roopa Setty,1993-09-22,2,3,0,2017-12-30,24
1019,17,112,13,11,KGID101019,Muralidhar Kulkarni,2001-12-16,1,3,0,2024-02-24,22
1020,17,112,10,2,KGID101020,Suresh Kamath,1994-04-27,1,1,0,2019-09-12,25
1021,17,112,13,11,KGID101021,Puneeth Naidu,2002-06-21,1,3,0,2023-07-22,21
1022,17,112,13,11,KGID101022,Raju Patil,1997-05-18,1,3,0,2022-05-18,24
1023,17,112,9,2,KGID101023,Basavaraj Iyer,1988-07-07,1,1,0,2009-11-06,21
1024,17,113,9,1,KGID101024,Pushpa Devadiga,1996-10-23,2,1,0,2022-04-08,25
1025,17,113,13,11,KGID101025,Raghavendra Rao,2001-02-07,1,5,0,2024-04-21,23
1026,17,113,10,2,KGID101026,Shivakumar Swamy,2001-06-04,1,7,0,2025-10-27,24
1027,17,113,9,2,KGID101027,Savitha Joshi,1998-04-02,2,7,0,2021-10-10,23
1028,17,113,13,11,KGID101028,Chandrashekar Patil,2003-11-17,1,7,0,2024-01-07,20
1029,17,113,10,2,KGID101029,Raju Bhat,2000-01-24,1,1,0,2020-02-10,20
1030,17,113,10,2,KGID101030,Shankar Aithal,1998-08-20,1,3,0,2024-01-15,25
1031,17,113,13,11,KGID101031,Mahesh Bhat,2000-07-27,1,3,0,2020-07-23,19
1032,17,114,10,2,KGID101032,Anand Nayak,1995-03-08,1,1,0,2016-04-17,21
1033,17,114,13,11,KGID101033,Devendra Deshpande,1997-08-06,1,1,0,2021-06-04,23
1034,17,114,11,11,KGID101034,Umesh Setty,1994-11-16,1,3,0,2019-08-10,24
1035,17,114,13,11,KGID101035,Sunil Gowda,2001-08-01,1,2,0,2021-11-24,20
1036,17,114,13,11,KGID101036,Sunil Nayak,2003-05-31,1,3,0,2023-11-20,20
1037,17,114,13,11,KGID101037,Parashuram Bhat,2002-06-28,1,3,0,2023-08-22,21
1038,17,114,13,11,KGID101038,Raju Achar,2003-08-21,1,1,0,2024-04-16,20
1039,17,114,10,2,KGID101039,Krishna Murthy Halli,2000-10-08,1,7,0,2023-12-18,23
1040,17,114,12,11,KGID101040,Parashuram Gowda,1993-02-06,1,3,0,2016-12-27,23
1041,17,114,9,2,KGID101041,Vinay Mudakavi,1995-11-13,1,7,0,2016-11-12,20
1042,17,114,12,11,KGID101042,Chaya Achar,1996-02-22,2,3,0,2021-06-11,25
1043,17,115,10,12,KGID101043,Vinay Poojary,1994-09-15,1,7,0,2014-12-31,20
1044,17,115,13,12,KGID101044,Jyothi Achar,1997-11-25,2,1,0,2020-10-19,22
1045,17,115,12,12,KGID101045,Suresh Naidu,2003-06-03,1,3,0,2023-11-30,20
1046,17,115,10,12,KGID101046,Srinivas Shetty,2001-02-18,1,3,0,2022-11-22,21
1047,17,115,13,12,KGID101047,Basavaraj Kamath,1995-11-23,1,1,0,2015-12-12,20
1048,17,116,13,13,KGID101048,Nagaveni Patil,2000-01-08,2,3,0,2025-07-02,25
1049,17,116,10,13,KGID101049,Jyothi Halli,1989-05-14,2,5,0,2010-03-05,20
1050,17,116,13,13,KGID101050,Vidya Urs,1998-06-17,2,7,0,2023-07-28,25
1051,17,116,11,13,KGID101051,Shabnam Sindhe,1994-11-06,3,7,0,2020-09-06,25
1052,17,116,13,13,KGID101052,Jyothi Naidu,1999-07-07,2,2,0,2025-06-14,25
1053,17,117,10,14,KGID101053,Mahesh Kamath,1994-06-09,1,5,0,2020-06-09,26
1054,17,117,9,14,KGID101054,Vijaya Kumar Hegde,1991-02-19,1,3,0,2012-07-14,21
1055,17,117,9,14,KGID101055,Ganesh Sindhe,1986-12-07,1,7,0,2009-07-31,22
1056,13,118,13,11,KGID101056,Byrappa Nayak,2001-01-02,1,3,0,2024-11-09,23
1057,13,118,13,11,KGID101057,Byrappa Shetty,1998-11-10,1,7,0,2022-03-18,23
1058,13,118,11,11,KGID101058,Rajesh Achar,1995-07-24,1,5,0,2016-09-09,21
1059,13,118,11,11,KGID101059,Gopal Chavan,1995-08-20,1,1,0,2016-02-09,20
1060,13,118,10,2,KGID101060,Sharada Hegde,1994-12-19,2,3,0,2016-07-06,21
1061,13,118,13,11,KGID101061,Manjunath Bhat,1998-05-30,1,7,0,2021-01-11,22
1062,13,118,11,11,KGID101062,Puneeth Halli,2002-09-22,1,2,0,2023-10-18,21
1063,13,118,9,2,KGID101063,Vani Kulkarni,1987-12-26,2,1,0,2010-04-28,22
1064,13,119,12,11,KGID101064,Shwetha Poojary,1996-12-25,2,7,0,2021-04-07,24
1065,13,119,13,11,KGID101065,Harish Halli,2001-05-03,1,3,0,2022-10-23,21
1066,13,119,10,2,KGID101066,Jyothi Gowda,1995-01-28,2,5,0,2020-11-09,25
1067,13,119,11,11,KGID101067,Halappa Pujari,1992-10-05,1,1,0,2016-12-12,24
1068,13,119,10,2,KGID101068,Harish Yadav,1996-05-30,1,4,1,2023-05-04,26
1069,13,119,13,11,KGID101069,Radha Shetty,2002-09-05,2,2,0,2024-07-23,21
1070,13,119,13,11,KGID101070,Naveen Urs,2002-09-22,1,7,0,2024-01-05,21
1071,13,119,9,2,KGID101071,Siddaraju Reddy,1993-07-20,1,7,0,2015-12-19,22
1072,13,120,13,11,KGID101072,Kumar Reddy,1999-10-23,1,7,0,2023-07-11,23
1073,13,120,13,11,KGID101073,Rajesh Aithal,1996-05-05,1,7,0,2020-12-08,24
1074,13,120,13,11,KGID101074,Basavaraj Naik,1996-06-07,1,7,0,2016-07-25,20
1075,13,120,13,11,KGID101075,Ashok Swamy,1995-10-23,1,5,0,2016-09-06,20
1076,13,120,12,11,KGID101076,Jyothi Reddy,2001-04-03,2,1,0,2025-01-04,23
1077,13,120,10,2,KGID101077,Mahadevappa Kalburgi,1988-12-04,1,1,0,2012-10-24,23
1078,13,120,11,11,KGID101078,Byrappa Naidu,1998-08-24,1,1,0,2021-01-22,22
1079,13,120,9,2,KGID101079,Raju Pujari,1996-01-18,1,3,0,2022-10-03,26
1080,13,120,13,11,KGID101080,Vinay Rao,1999-04-20,1,7,0,2024-03-08,24
1081,13,120,10,2,KGID101081,Meenakshi Achar,1995-05-01,2,3,0,2018-10-04,23
1082,13,120,10,2,KGID101082,Devendra Yadav,1990-10-07,1,7,0,2017-04-18,26
1083,13,121,11,2,KGID101083,Suresh Kulkarni,2002-12-15,1,5,0,2023-10-27,20
1084,13,121,10,2,KGID101084,Vani Naidu,1990-09-09,2,7,0,2017-03-04,26
1085,13,121,11,2,KGID101085,Yogesh Kulkarni,2000-01-15,1,7,0,2022-12-12,22
1086,13,121,10,2,KGID101086,Santosh Yadav,1992-05-27,1,7,0,2012-08-02,20
1087,13,121,13,11,KGID101087,Sunita Angadi,2002-01-07,2,1,0,2022-09-10,20
1088,13,121,10,2,KGID101088,Ashok Achar,1995-01-17,1,1,1,2017-12-01,22
1089,13,121,10,2,KGID101089,Ravindra Deshpande,1990-09-22,1,8,0,2016-10-01,26
1090,13,121,9,2,KGID101090,Raju Naik,1987-03-22,1,4,0,2007-06-23,20
1091,13,121,10,2,KGID101091,Anand Nayak,1996-05-30,1,2,0,2017-06-09,21
1092,13,121,10,2,KGID101092,Mahadevappa Aithal,1994-04-17,1,3,0,2014-10-07,20
1093,13,122,13,11,KGID101093,Bhagya Kalburgi,2001-04-29,2,1,0,2023-04-10,21
1094,13,122,12,11,KGID101094,Puneeth Iyer,2000-11-19,1,7,0,2024-06-29,23
1095,13,122,13,11,KGID101095,Nagaraj Sindhe,1996-01-29,1,1,0,2018-12-12,22
1096,13,122,12,11,KGID101096,Naveen Kalburgi,1999-09-21,1,1,0,2025-06-12,25
1097,13,122,13,11,KGID101097,Venkatesh Hiremath,2003-01-24,1,3,0,2023-02-25,20
1098,13,122,10,2,KGID101098,Venkatesh Chavan,1990-07-24,1,5,0,2016-01-02,25
1099,13,122,11,2,KGID101099,Shivakumar Iyer,1997-03-04,1,7,0,2021-06-14,24
1100,13,122,10,2,KGID101100,Anand Pujari,1990-12-26,1,1,0,2016-07-29,25
1101,13,122,13,11,KGID101101,Ashok Achar,2000-12-23,1,6,0,2021-02-19,20
1102,13,122,11,2,KGID101102,Gopal Aithal,1999-07-18,1,1,0,2025-05-01,25
1103,13,122,9,2,KGID101103,Sunita Hegde,1983-11-03,2,3,0,2004-04-18,20
1104,13,123,13,12,KGID101104,Narasimha Rao,2000-01-31,1,3,0,2023-03-06,23
1105,13,123,12,11,KGID101105,Suresh Setty,1994-05-27,1,1,1,2020-11-27,26
1106,13,123,10,12,KGID101106,Priya Achar,1987-08-12,3,1,0,2013-03-16,25
1107,13,123,11,12,KGID101107,Manjunath Reddy,1995-07-26,1,1,0,2020-08-14,25
1108,13,123,11,11,KGID101108,Girish Chavan,1994-01-15,1,1,0,2017-01-01,22
1109,13,124,13,13,KGID101109,Prema Math,2003-11-01,2,8,0,2024-08-17,20
1110,13,124,13,13,KGID101110,Sowmya Urs,2001-02-25,2,7,0,2021-08-19,20
1111,13,124,13,13,KGID101111,Jyothi Devadiga,2004-08-16,2,3,0,2025-04-07,20
1112,13,124,13,13,KGID101112,Mahesh Swamy,2000-07-29,1,1,0,2024-06-23,23
1113,13,125,13,14,KGID101113,Rekha Hegde,1995-11-08,2,3,0,2017-05-25,21
1114,13,125,11,14,KGID101114,Nandini Patil,1993-08-31,2,7,0,2013-11-09,20
1115,13,125,13,14,KGID101115,Ganesh Reddy,2004-11-24,1,7,0,2025-05-18,20
1116,13,125,13,14,KGID101116,Kumar Rao,1998-11-12,1,3,0,2022-07-24,23
1117,26,126,13,11,KGID101117,Vinay Poojary,1999-04-19,1,5,0,2021-07-18,22
1118,26,126,13,11,KGID101118,Raghavendra Reddy,2003-08-12,1,2,0,2024-07-02,20
1119,26,126,9,2,KGID101119,Yogesh Setty,1995-06-25,1,7,0,2019-08-09,24
1120,26,126,13,11,KGID101120,Venkatesh Achar,2004-04-04,1,7,0,2025-12-08,21
1121,26,126,12,11,KGID101121,Siddaraju Halli,2000-07-25,1,7,0,2020-10-22,20
1122,26,126,11,11,KGID101122,Gopal Bhat,1993-06-23,1,8,0,2014-09-21,21
1123,26,126,13,11,KGID101123,Byrappa Gowda,2003-03-13,1,5,0,2023-06-03,20
1124,26,126,9,2,KGID101124,Suresh Aithal,1994-11-29,1,7,0,2014-12-17,20
1125,26,127,10,2,KGID101125,Ashok Math,2000-02-22,1,7,0,2025-08-05,25
1126,26,127,12,11,KGID101126,Naveen Kamath,2000-01-22,1,7,0,2023-01-22,23
1127,26,127,13,11,KGID101127,Harish Setty,1996-09-03,1,7,0,2016-11-12,20
1128,26,127,13,11,KGID101128,Venkatesh Kulkarni,1995-08-06,1,1,0,2019-01-31,23
1129,26,127,10,2,KGID101129,Meenakshi Poojary,1990-08-16,2,3,0,2015-03-28,24
1130,26,127,13,11,KGID101130,Manjunath Nayaka,1999-03-08,1,7,0,2021-06-07,22
1131,26,127,10,2,KGID101131,Santosh Reddy,1993-10-11,1,8,0,2020-03-30,26
1132,26,127,10,2,KGID101132,Prasanna Achar,1998-11-02,1,3,0,2021-09-11,22
1133,26,127,12,11,KGID101133,Ravindra Rao,2004-04-05,1,3,1,2026-01-28,21
1134,26,128,9,1,KGID101134,Halappa Bhat,1996-01-30,1,7,0,2018-10-08,22
1135,26,128,10,2,KGID101135,Kiran Setty,1997-12-18,3,1,0,2022-01-22,24
1136,26,128,11,2,KGID101136,Ganesh Kamath,1993-01-12,1,5,0,2016-07-29,23
1137,26,128,13,11,KGID101137,Srinivas Yadav,1999-10-04,1,1,0,2021-09-12,21
1138,26,128,12,11,KGID101138,Umesh Poojary,1999-10-10,1,3,0,2025-05-27,25
1139,26,128,13,11,KGID101139,Siddaraju Joshi,1996-12-13,1,3,0,2022-05-16,25
1140,26,128,13,11,KGID101140,Padma Kulkarni,1998-07-13,2,7,0,2022-07-20,24
1141,26,128,12,11,KGID101141,Shankar Aithal,1994-11-08,1,1,0,2017-01-06,22
1142,26,128,10,2,KGID101142,Prakash Kulkarni,2000-12-02,1,1,0,2025-07-19,24
1143,26,128,10,2,KGID101143,Parashuram Deshpande,2000-02-29,1,7,0,2024-10-26,24
1144,26,129,9,1,KGID101144,Girish Setty,1990-05-17,1,7,0,2015-01-19,24
1145,26,129,10,2,KGID101145,Shankar Devadiga,1997-07-24,1,1,1,2024-03-22,26
1146,26,129,10,2,KGID101146,Suresh Swamy,1998-04-14,1,3,0,2018-12-07,20
1147,26,129,10,2,KGID101147,Umesh Yadav,1994-04-25,1,7,0,2020-08-16,26
1148,26,129,10,2,KGID101148,Halappa Naidu,1991-07-18,1,1,0,2012-09-22,21
1149,26,129,11,11,KGID101149,Sunil Iyer,1999-03-01,1,3,0,2024-04-14,25
1150,26,129,10,2,KGID101150,Santosh Chavan,1987-12-25,1,1,0,2009-01-02,21
1151,26,129,12,11,KGID101151,Manjunath Joshi,1993-08-26,1,8,0,2018-04-04,24
1152,26,129,13,11,KGID101152,Venkatesh Joshi,2003-01-24,1,7,0,2025-10-02,22
1153,26,129,10,2,KGID101153,Kumar Chavan,1999-01-28,1,7,0,2024-11-05,25
